"Model","tv_mean","tv_sd","ctfde_mean","ctfde_sd","ctfie_mean","ctfie_sd","ctfse_mean","ctfse_sd","ett_mean","ett_sd"
"ICU_LOS_Binary",0.0107,0.0268,0.0123,0.0166,-0.0039,0.0048,0.0055,0.0201,0.0162,0.0169
