0.403754,0.267123,0.258706,0.251805,0.247441,0.245029,0.243320,0.242258,0.241592,0.241176,0.240944,0.240740,0.240554,0.240458,0.240339,0.240308,0.240219,0.240138,0.240092,0.240040
0.594863,0.643793,0.660458,0.669510,0.676477,0.681778,0.686438,0.690528,0.694318,0.697335,0.700434,0.703104,0.705724,0.707868,0.710174,0.711859,0.713554,0.715308,0.716738,0.717994
0.331251,0.018074,0.007393,0.004748,0.003725,0.003245,0.002983,0.002828,0.002734,0.002668,0.002621,0.002580,0.002551,0.002522,0.002498,0.002477,0.002457,0.002440,0.002423,0.002407
0.832896,0.957947,0.965347,0.968710,0.970405,0.971332,0.971831,0.972115,0.972276,0.972387,0.972470,0.972526,0.972557,0.972599,0.972626,0.972664,0.972686,0.972705,0.972731,0.972754
0.230765,0.008072,0.003441,0.002244,0.001782,0.001564,0.001450,0.001382,0.001344,0.001319,0.001301,0.001291,0.001283,0.001277,0.001272,0.001268,0.001264,0.001261,0.001259,0.001256
0.528376,0.548775,0.583176,0.597786,0.605848,0.610636,0.614095,0.616437,0.618409,0.620104,0.621495,0.622967,0.624112,0.625339,0.626414,0.627387,0.628329,0.629129,0.629965,0.630744
0.391436,0.295011,0.306398,0.307649,0.306233,0.304574,0.302577,0.300811,0.299117,0.297288,0.296031,0.294012,0.292466,0.290759,0.289308,0.287901,0.286574,0.285363,0.284136,0.282889
0.687286,0.851416,0.880886,0.892910,0.898719,0.901424,0.902739,0.903123,0.903092,0.902859,0.902523,0.902081,0.901669,0.901219,0.900796,0.900428,0.900045,0.899719,0.899393,0.899081
0.410619,0.467451,0.539401,0.566714,0.578620,0.583299,0.584887,0.584519,0.583403,0.581926,0.580331,0.578499,0.576902,0.575185,0.573622,0.572225,0.570842,0.569648,0.568442,0.567295
0.746807,0.897425,0.916377,0.924772,0.929069,0.931215,0.932386,0.932885,0.933078,0.933125,0.933072,0.932969,0.932846,0.932712,0.932575,0.932467,0.932342,0.932237,0.932137,0.932043
0.770894,0.860971,0.868881,0.874633,0.878886,0.881961,0.884454,0.886354,0.887996,0.889433,0.890667,0.891920,0.892917,0.893962,0.894880,0.895701,0.896486,0.897160,0.897848,0.898486
0.467054,0.395402,0.403616,0.404584,0.403662,0.402869,0.401816,0.401037,0.400309,0.399366,0.398981,0.397773,0.396910,0.395912,0.395101,0.394246,0.393462,0.392703,0.391936,0.391101
0.924169,0.957019,0.941108,0.933119,0.928672,0.925809,0.923965,0.922465,0.921401,0.920604,0.919823,0.919310,0.918845,0.918422,0.918028,0.917724,0.917410,0.917165,0.916926,0.916725
0.834912,0.973034,0.980939,0.983867,0.985194,0.985873,0.986230,0.986432,0.986547,0.986626,0.986682,0.986723,0.986747,0.986777,0.986798,0.986823,0.986841,0.986855,0.986873,0.986889
0.805436,0.956841,0.969758,0.974624,0.976931,0.978116,0.978809,0.979205,0.979456,0.979631,0.979755,0.979859,0.979934,0.980009,0.980071,0.980128,0.980180,0.980224,0.980271,0.980313
0.650782,0.748050,0.771812,0.783291,0.789742,0.793174,0.795250,0.796218,0.796746,0.797040,0.797146,0.797209,0.797188,0.797170,0.797124,0.797112,0.797065,0.797030,0.797011,0.796992
0.522904,0.415677,0.403284,0.396892,0.393619,0.392861,0.392935,0.393820,0.395008,0.396023,0.397504,0.398332,0.399173,0.399992,0.400819,0.401420,0.402072,0.402545,0.403032,0.403374
0.481629,0.556145,0.617164,0.640837,0.651879,0.657000,0.659588,0.660503,0.660769,0.660674,0.660385,0.659960,0.659539,0.659074,0.658639,0.658248,0.657855,0.657512,0.657174,0.656843
0.295585,0.064517,0.051336,0.045831,0.043523,0.042659,0.042515,0.042691,0.043093,0.043569,0.044057,0.044631,0.045122,0.045658,0.046150,0.046592,0.047033,0.047417,0.047811,0.048181
0.833100,0.955593,0.965313,0.969689,0.972036,0.973401,0.974316,0.974936,0.975410,0.975799,0.976114,0.976425,0.976667,0.976918,0.977136,0.977332,0.977519,0.977677,0.977840,0.977992
0.255448,0.009508,0.003782,0.002388,0.001852,0.001600,0.001461,0.001377,0.001324,0.001286,0.001258,0.001234,0.001215,0.001198,0.001182,0.001169,0.001157,0.001146,0.001135,0.001125
0.873130,0.988202,0.992832,0.994394,0.995077,0.995399,0.995567,0.995647,0.995683,0.995700,0.995703,0.995699,0.995692,0.995683,0.995674,0.995666,0.995657,0.995650,0.995643,0.995636
0.789252,0.906902,0.918793,0.925084,0.928822,0.931084,0.932648,0.933675,0.934457,0.935086,0.935594,0.936083,0.936460,0.936852,0.937192,0.937499,0.937788,0.938037,0.938294,0.938532
0.312560,0.012649,0.004832,0.003012,0.002333,0.002023,0.001859,0.001765,0.001711,0.001675,0.001651,0.001632,0.001619,0.001606,0.001596,0.001587,0.001578,0.001571,0.001564,0.001557
0.891901,0.980046,0.984252,0.986299,0.987417,0.988054,0.988466,0.988727,0.988913,0.989057,0.989170,0.989274,0.989354,0.989436,0.989506,0.989570,0.989629,0.989680,0.989732,0.989781
0.612533,0.692761,0.711716,0.718878,0.722040,0.723771,0.724440,0.724753,0.724873,0.724943,0.725054,0.725041,0.724988,0.725002,0.724970,0.725014,0.724984,0.724954,0.724962,0.724952
0.948571,0.997457,0.998435,0.998792,0.998957,0.999042,0.999093,0.999123,0.999144,0.999159,0.999170,0.999181,0.999188,0.999196,0.999203,0.999209,0.999214,0.999219,0.999224,0.999229
0.388101,0.292043,0.307858,0.312471,0.314136,0.314030,0.313349,0.311993,0.310568,0.309128,0.307703,0.306234,0.304960,0.303634,0.302427,0.301382,0.300328,0.299434,0.298539,0.297697
0.813019,0.966014,0.977145,0.981188,0.983041,0.983945,0.984438,0.984685,0.984814,0.984886,0.984920,0.984936,0.984939,0.984939,0.984935,0.984933,0.984928,0.984924,0.984921,0.984918
0.929828,0.995657,0.997334,0.997931,0.998203,0.998340,0.998419,0.998466,0.998495,0.998516,0.998531,0.998544,0.998553,0.998562,0.998570,0.998577,0.998584,0.998589,0.998595,0.998600
0.324396,0.112719,0.099656,0.093377,0.090580,0.089366,0.089010,0.088975,0.089219,0.089560,0.089911,0.090366,0.090743,0.091164,0.091546,0.091894,0.092234,0.092531,0.092838,0.093126
0.401944,0.336047,0.362892,0.371992,0.375670,0.376439,0.376100,0.374781,0.373248,0.371609,0.369992,0.368241,0.366740,0.365148,0.363713,0.362444,0.361178,0.360103,0.359015,0.357984
0.771777,0.957108,0.972779,0.978000,0.980260,0.981296,0.981808,0.982018,0.982083,0.982078,0.982036,0.981962,0.981888,0.981805,0.981726,0.981656,0.981584,0.981521,0.981458,0.981398
0.634458,0.765994,0.802877,0.818487,0.826587,0.831018,0.833837,0.835538,0.836761,0.837709,0.838422,0.839123,0.839642,0.840191,0.840659,0.841089,0.841495,0.841838,0.842202,0.842540
0.499698,0.433486,0.432464,0.429187,0.426903,0.426023,0.425440,0.425341,0.425528,0.425875,0.426377,0.426861,0.427246,0.427758,0.428182,0.428641,0.429018,0.429337,0.429704,0.430027
0.553389,0.641399,0.689360,0.708796,0.718595,0.723836,0.727118,0.729033,0.730407,0.731435,0.732215,0.732945,0.733492,0.734057,0.734549,0.734984,0.735404,0.735758,0.736130,0.736468
0.371488,0.227136,0.230624,0.229909,0.229321,0.228732,0.228377,0.227864,0.227497,0.227151,0.226824,0.226513,0.226238,0.225954,0.225703,0.225482,0.225256,0.225071,0.224884,0.224702
