File,0.0-0.1,0.1-0.2,0.2-0.3,0.3-0.4,0.4-0.5,0.5-0.6,0.6-0.7,0.7-0.8,0.8-0.9,0.9-1.0
checkpoints_Logistic_Regression_TS-TS_With_Fairness.csv,0.13,0.19125,0.12125,0.0625,0.0625,0.04125,0.04875,0.06625,0.0775,0.19875
checkpoints_Random_Forest_TR-TR.csv,0.16674561819043107,0.07555660824253908,0.12387494078635718,0.10753197536712458,0.07863571766935101,0.09663666508763619,0.05281856939838939,0.06489815253434392,0.0793462813832307,0.15395547134059687
checkpoints_Random_Forest_TR-TS_IC_Samples.csv,0.14759378552482,0.09643804471390678,0.11765820386510041,0.10610079575596817,0.10742705570291777,0.06688139446760137,0.08109132247063282,0.05305039787798409,0.07427055702917772,0.14948844259189087
checkpoints_Random_Forest_TR-TS_No_Fairness.csv,0.14759378552482,0.09643804471390678,0.11765820386510041,0.10610079575596817,0.10742705570291777,0.06688139446760137,0.08109132247063282,0.05305039787798409,0.07427055702917772,0.14948844259189087
checkpoints_Random_Forest_TR-TS_Our_Prompt.csv,0.14759378552482,0.09643804471390678,0.11765820386510041,0.10610079575596817,0.10742705570291777,0.06688139446760137,0.08109132247063282,0.05305039787798409,0.07427055702917772,0.14948844259189087
checkpoints_Random_Forest_TR-TS_With_Fairness.csv,0.14759378552482,0.09643804471390678,0.11765820386510041,0.10610079575596817,0.10742705570291777,0.06688139446760137,0.08109132247063282,0.05305039787798409,0.07427055702917772,0.14948844259189087
checkpoints_Random_Forest_TS-TR_IC_Samples.csv,0.16674561819043107,0.07555660824253908,0.12387494078635718,0.10753197536712458,0.07863571766935101,0.09663666508763619,0.05281856939838939,0.06489815253434392,0.0793462813832307,0.15395547134059687
checkpoints_Random_Forest_TS-TR_No_Fairness.csv,0.16674561819043107,0.07555660824253908,0.12387494078635718,0.10753197536712458,0.07863571766935101,0.09663666508763619,0.05281856939838939,0.06489815253434392,0.0793462813832307,0.15395547134059687
checkpoints_Random_Forest_TS-TR_Our_Prompt.csv,0.16674561819043107,0.07555660824253908,0.12387494078635718,0.10753197536712458,0.07863571766935101,0.09663666508763619,0.05281856939838939,0.06489815253434392,0.0793462813832307,0.15395547134059687
checkpoints_Random_Forest_TS-TR_With_Fairness.csv,0.16674561819043107,0.07555660824253908,0.12387494078635718,0.10753197536712458,0.07863571766935101,0.09663666508763619,0.05281856939838939,0.06489815253434392,0.0793462813832307,0.15395547134059687
checkpoints_Random_Forest_TS-TS_IC_Samples.csv,0.345,0.0375,0.02375,0.015,0.01,0.01625,0.00875,0.03375,0.04375,0.46625
checkpoints_Random_Forest_TS-TS_No_Fairness.csv,0.3225,0.0675,0.04125,0.02,0.015,0.015,0.01625,0.03625,0.0775,0.38875
checkpoints_Random_Forest_TS-TS_Our_Prompt.csv,0.275,0.09375,0.0725,0.02875,0.01875,0.02,0.03625,0.05625,0.11625,0.2825
checkpoints_Random_Forest_TS-TS_With_Fairness.csv,0.41875,0.0425,0.03,0.01875,0.01375,0.02125,0.01625,0.02375,0.05625,0.35875
checkpoints_SVM_TR-TR.csv,0.0,0.0033159639981051635,0.2901468498342018,0.15087636191378492,0.12908574135480816,0.15206063477025106,0.10990052108005685,0.08289909995262909,0.06371387967787778,0.018000947418285174
checkpoints_SVM_TR-TS_IC_Samples.csv,0.0,0.002084122773777946,0.28116710875331563,0.15877226222053809,0.13092080333459644,0.14816218264494127,0.1178476695718075,0.08488063660477453,0.06347101174687382,0.012694202349374763
checkpoints_SVM_TR-TS_No_Fairness.csv,0.0,0.0028419856006062904,0.28400909435392196,0.15630920803334597,0.129973474801061,0.1477832512315271,0.11727927245168625,0.08507010231148163,0.06347101174687382,0.013262599469496022
checkpoints_SVM_TR-TS_Our_Prompt.csv,0.0,0.0028419856006062904,0.2847669571807503,0.15555134520651762,0.129973474801061,0.1477832512315271,0.11727927245168625,0.08507010231148163,0.06328154604016673,0.013452065176203107
checkpoints_SVM_TR-TS_With_Fairness.csv,0.0,0.0028419856006062904,0.2823039029935582,0.15763546798029557,0.13016294050776808,0.1479727169382342,0.11671087533156499,0.08544903372489579,0.06347101174687382,0.013452065176203107
checkpoints_SVM_TS-TR_IC_Samples.csv,0.0,0.0033159639981051635,0.2889625769777357,0.1522974893415443,0.1359545239223117,0.1468498342018001,0.11250592136428234,0.07981999052581715,0.06347702510658455,0.016816674561819043
checkpoints_SVM_TS-TR_No_Fairness.csv,0.0,0.0033159639981051635,0.28706774040738986,0.15111321648507817,0.1314542870677404,0.15277119848413073,0.11155850307910943,0.0812411179535765,0.06442444339175746,0.01705352913311227
checkpoints_SVM_TS-TR_Our_Prompt.csv,0.0,0.0033159639981051635,0.28967314069161537,0.14992894362861203,0.13003315963998105,0.15087636191378492,0.10990052108005685,0.08455708195168167,0.06300331596399811,0.018711511132164852
checkpoints_SVM_TS-TR_With_Fairness.csv,0.0,0.004500236854571293,0.2891994315490289,0.15087636191378492,0.12884888678351492,0.1522974893415443,0.10966366650876362,0.08289909995262909,0.06371387967787778,0.018000947418285174
checkpoints_SVM_TS-TS_IC_Samples.csv,0.165,0.0975,0.12875,0.02,0.0425,0.0475,0.0225,0.05125,0.055,0.37
checkpoints_SVM_TS-TS_No_Fairness.csv,0.21,0.06875,0.05875,0.0675,0.05125,0.0475,0.0775,0.09,0.1,0.22875
checkpoints_SVM_TS-TS_Our_Prompt.csv,0.04,0.1275,0.1025,0.10375,0.1075,0.1,0.1025,0.145,0.1175,0.05375
checkpoints_SVM_TS-TS_With_Fairness.csv,0.08625,0.29875,0.08,0.03,0.03125,0.07,0.035,0.06875,0.065,0.235
checkpoints_XGBoost_TR-TR.csv,0.0028422548555187117,0.058266224538133585,0.20203694931312174,0.2034580767408811,0.13808621506395075,0.09876835622927523,0.10942681193747039,0.09711037423022265,0.05921364282330649,0.030791094268119375
checkpoints_XGBoost_TR-TS_IC_Samples.csv,0.005873436907919667,0.05627131489200455,0.18662372110647973,0.2087912087912088,0.13054187192118227,0.1303524062144752,0.1043956043956044,0.09378552482000758,0.05646078059871163,0.026904130352406214
checkpoints_XGBoost_TR-TS_No_Fairness.csv,0.005873436907919667,0.05627131489200455,0.18662372110647973,0.2087912087912088,0.13054187192118227,0.1303524062144752,0.1043956043956044,0.09378552482000758,0.05646078059871163,0.026904130352406214
checkpoints_XGBoost_TR-TS_Our_Prompt.csv,0.005873436907919667,0.05627131489200455,0.18662372110647973,0.2087912087912088,0.13054187192118227,0.1303524062144752,0.1043956043956044,0.09378552482000758,0.05646078059871163,0.026904130352406214
checkpoints_XGBoost_TR-TS_With_Fairness.csv,0.005873436907919667,0.05627131489200455,0.18662372110647973,0.2087912087912088,0.13054187192118227,0.1303524062144752,0.1043956043956044,0.09378552482000758,0.05646078059871163,0.026904130352406214
checkpoints_XGBoost_TS-TR_IC_Samples.csv,0.0028422548555187117,0.058266224538133585,0.20203694931312174,0.2034580767408811,0.13808621506395075,0.09876835622927523,0.10942681193747039,0.09711037423022265,0.05921364282330649,0.030791094268119375
checkpoints_XGBoost_TS-TR_No_Fairness.csv,0.0028422548555187117,0.058266224538133585,0.20203694931312174,0.2034580767408811,0.13808621506395075,0.09876835622927523,0.10942681193747039,0.09711037423022265,0.05921364282330649,0.030791094268119375
checkpoints_XGBoost_TS-TR_Our_Prompt.csv,0.0028422548555187117,0.058266224538133585,0.20203694931312174,0.2034580767408811,0.13808621506395075,0.09876835622927523,0.10942681193747039,0.09711037423022265,0.05921364282330649,0.030791094268119375
checkpoints_XGBoost_TS-TR_With_Fairness.csv,0.0028422548555187117,0.058266224538133585,0.20203694931312174,0.2034580767408811,0.13808621506395075,0.09876835622927523,0.10942681193747039,0.09711037423022265,0.05921364282330649,0.030791094268119375
checkpoints_XGBoost_TS-TS_IC_Samples.csv,0.33,0.04125,0.01875,0.0175,0.00875,0.02,0.02875,0.03875,0.0475,0.44875
checkpoints_XGBoost_TS-TS_No_Fairness.csv,0.28625,0.045,0.055,0.03,0.03625,0.0275,0.045,0.04625,0.11125,0.3175
checkpoints_XGBoost_TS-TS_Our_Prompt.csv,0.16625,0.10625,0.08,0.06875,0.07,0.055,0.0675,0.1,0.1075,0.17875
checkpoints_XGBoost_TS-TS_With_Fairness.csv,0.38375,0.04,0.03625,0.03625,0.0225,0.02125,0.035,0.04125,0.06625,0.3175
