0.435166,0.505391,0.504540,0.504143,0.503925,0.503787,0.503679,0.503611,0.503554,0.503515,0.503486,0.503464,0.503457,0.503456,0.503456,0.503456,0.503457,0.503456,0.503458,0.503456
0.230089,0.173099,0.175453,0.177748,0.179674,0.181012,0.182026,0.182751,0.183266,0.183660,0.183945,0.184158,0.184248,0.184246,0.184248,0.184247,0.184249,0.184248,0.184251,0.184247
0.517198,0.516179,0.515910,0.515477,0.515095,0.514826,0.514615,0.514478,0.514365,0.514286,0.514227,0.514183,0.514166,0.514165,0.514165,0.514165,0.514167,0.514165,0.514168,0.514166
0.149300,0.106049,0.103625,0.101649,0.100123,0.099086,0.098299,0.097756,0.097355,0.097059,0.096843,0.096679,0.096613,0.096613,0.096612,0.096613,0.096614,0.096612,0.096614,0.096613
0.382965,0.426165,0.421862,0.421034,0.420761,0.420631,0.420534,0.420475,0.420424,0.420390,0.420365,0.420346,0.420339,0.420339,0.420339,0.420339,0.420340,0.420338,0.420341,0.420339
0.265410,0.198349,0.194073,0.192172,0.190870,0.190008,0.189354,0.188903,0.188567,0.188320,0.188139,0.188002,0.187947,0.187947,0.187946,0.187946,0.187948,0.187945,0.187948,0.187947
0.522761,0.420693,0.412192,0.408091,0.405170,0.403225,0.401749,0.400726,0.399970,0.399409,0.398999,0.398691,0.398566,0.398566,0.398565,0.398566,0.398568,0.398563,0.398567,0.398567
0.921446,0.857269,0.856844,0.856343,0.855910,0.855617,0.855389,0.855237,0.855116,0.855030,0.854966,0.854919,0.854900,0.854899,0.854900,0.854899,0.854901,0.854899,0.854902,0.854900
0.340054,0.333451,0.335833,0.337188,0.338221,0.338916,0.339436,0.339811,0.340073,0.340275,0.340420,0.340529,0.340575,0.340573,0.340574,0.340574,0.340576,0.340574,0.340577,0.340574
0.189978,0.151727,0.148643,0.146118,0.144157,0.142821,0.141808,0.141108,0.140590,0.140207,0.139927,0.139716,0.139631,0.139631,0.139630,0.139631,0.139633,0.139629,0.139632,0.139631
0.243645,0.222432,0.222749,0.222374,0.222030,0.221779,0.221578,0.221449,0.221340,0.221265,0.221208,0.221164,0.221147,0.221146,0.221146,0.221147,0.221149,0.221146,0.221150,0.221147
0.466091,0.556484,0.557267,0.557952,0.558541,0.558949,0.559255,0.559478,0.559632,0.559752,0.559838,0.559903,0.559931,0.559930,0.559930,0.559930,0.559931,0.559930,0.559932,0.559930
0.487485,0.499507,0.497344,0.496835,0.496813,0.496845,0.496877,0.496912,0.496926,0.496942,0.496951,0.496958,0.496963,0.496961,0.496962,0.496962,0.496964,0.496961,0.496965,0.496962
0.373597,0.314539,0.318156,0.319989,0.321360,0.322281,0.322968,0.323466,0.323810,0.324076,0.324267,0.324410,0.324471,0.324469,0.324470,0.324470,0.324472,0.324470,0.324475,0.324469
0.877777,0.842749,0.840910,0.839636,0.838617,0.837924,0.837394,0.837027,0.836753,0.836551,0.836402,0.836292,0.836246,0.836246,0.836246,0.836246,0.836247,0.836245,0.836247,0.836247
0.899991,0.846817,0.846650,0.846307,0.845992,0.845778,0.845610,0.845501,0.845410,0.845348,0.845300,0.845265,0.845252,0.845251,0.845251,0.845251,0.845253,0.845250,0.845254,0.845251
0.534702,0.567586,0.570655,0.571848,0.572803,0.573456,0.573946,0.574301,0.574547,0.574737,0.574873,0.574975,0.575019,0.575017,0.575018,0.575018,0.575020,0.575018,0.575021,0.575018
0.514092,0.436245,0.434267,0.432222,0.430564,0.429420,0.428540,0.427939,0.427481,0.427147,0.426901,0.426715,0.426641,0.426640,0.426639,0.426640,0.426643,0.426638,0.426644,0.426640
0.370131,0.399540,0.403073,0.405227,0.406871,0.407982,0.408818,0.409415,0.409838,0.410161,0.410394,0.410569,0.410642,0.410641,0.410642,0.410641,0.410643,0.410642,0.410645,0.410641
0.275675,0.246749,0.251597,0.254335,0.256421,0.257832,0.258895,0.259656,0.260193,0.260605,0.260901,0.261124,0.261218,0.261215,0.261217,0.261216,0.261219,0.261217,0.261221,0.261216
0.363987,0.390190,0.393177,0.394956,0.396311,0.397225,0.397911,0.398403,0.398749,0.399015,0.399206,0.399349,0.399410,0.399408,0.399409,0.399409,0.399411,0.399409,0.399412,0.399409
0.415604,0.525764,0.525417,0.525372,0.525422,0.525465,0.525494,0.525523,0.525536,0.525550,0.525559,0.525566,0.525570,0.525569,0.525569,0.525569,0.525570,0.525569,0.525571,0.525569
0.433533,0.441553,0.442957,0.443677,0.444211,0.444568,0.444831,0.445026,0.445156,0.445259,0.445332,0.445387,0.445411,0.445410,0.445410,0.445410,0.445412,0.445410,0.445413,0.445410
